CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
12309,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,19th Ward Democratic Organization - Matthew J. O'Shea,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12289,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-09-15T00:00:00,"Politcal Donation - Ald Ricardo Munoz, Mexican Independent Day Celebration - 9/16/15",250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12280,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-26T00:00:00,Preckwinkle for President,750,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12251,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-15T00:00:00,Friends of Susan Sadlowski Garza,200,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12297,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-23T00:00:00,Friends to Elect Toni L. Foulkes,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12317,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,"Friends of Walter Burnett, Jr",150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12304,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-18T00:00:00,Friends of Ald Margaret Laurino,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12268,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Friends of George A. Cardenas,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12327,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-01T00:00:00,Friends of 45,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12248,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-17T00:00:00,Citizens to Elect David Moore,250,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12272,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-12T00:00:00,Hopkins for Chicago,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12314,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,Citizens for Ald. Brendan Reilly,1500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12242,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-02T00:00:00,Friends for Foxx,750,22296,Jeanette,Sublett,2016-01-07T00:00:00
12282,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-09T00:00:00,Friends of Melinda Bush,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12221,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-15T00:00:00,Friends of 45 (Alderman Arena),500,27864,David,Dring,2016-01-06T00:00:00
12292,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-08-26T00:00:00,Political Donation - Summer Reception for Alderman Tunney on 8/24,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12294,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-07-20T00:00:00,23rd Ward Regular Democratic Organization Cocktail Party for Committeeman Michael Zalewski 8/25 1 ticket for DO,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12276,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Citizens for Tunney,300,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12250,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Hopkins for Chicago,250,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12246,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Citizens for Patrick J. O'Connor,100,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12271,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Citizens for Patrick O'Connor,1000,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12244,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Citizens for Reilly,200,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12316,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-08T00:00:00,Citizens to Elect John Arena,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12252,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-15T00:00:00,Friends of Carrie Austin,250,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12302,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,Friends of Robyn Gabel,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12245,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Eighth WArd Regular Democratic Organization,200,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12323,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-15T00:00:00,Friends of Susan Sadlowski Garza,200,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12241,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-07T00:00:00,Friedns of Ed Burke,450,22296,Jeanette,Sublett,2016-01-07T00:00:00
12293,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-08-11T00:00:00,The Burnham Committee Summer Receiption w/Edward M. Burke 8/25/15,1500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12277,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,Citizens to Elect Willie B. Cocran,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12328,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Eighth WArd Regular Democratic Organization,200,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12243,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-02T00:00:00,Friends of Cabonargi,500,22296,Jeanette,Sublett,2016-01-07T00:00:00
12343,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-17T00:00:00,Citizens to Elect David Moore,350,25841,Paul,Williams,2016-01-07T00:00:00
12262,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,Citizens for Luis Arroyo Jr.,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12312,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-04-08T00:00:00,Citizens for Cappleman,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12322,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Citizens for Patrick J. O'Connor,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12290,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-09-22T00:00:00,Fundriaser to Support Alderman Deb Mel - S. Calder Sponsor Political Donation on 9/17/15,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12306,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-08T00:00:00,Friends of Raymond Lopez,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12326,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Citizens for Reilly,200,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12310,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,Friends of Linda Chapa LaVia,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12299,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-08T00:00:00,Friends of Laura Fine for State Rep,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12275,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-26T00:00:00,Friends of Mary O'Connor,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12311,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-08T00:00:00,Citizens to Elect David Moore,300,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12284,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-25T00:00:00,Friends of M. Frank Avila,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12308,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-18T00:00:00,Citizens to Elect Suzanne Hart,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12264,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-10T00:00:00,Silvestri for County Commissioner,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12279,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-12T00:00:00,Friends of Nick Sauer,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12266,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Citizens for Lou Lang,2500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12315,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-18T00:00:00,Friends of Debra Shore,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12319,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-23T00:00:00,Friends of George A. Cardenas,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12342,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-05T00:00:00,18th Ward Democrats,200,25841,Paul,Williams,2016-01-07T00:00:00
12291,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-09-15T00:00:00,Political Donation - Citizens for Bridget Gainer Event on 9/24/15,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12300,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-04-08T00:00:00,Citizens for Leslie A. Hairston,150,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12324,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-17T00:00:00,Citizens to Elect David Moore,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12267,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-19T00:00:00,Friends of Melinda Bush,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12305,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-04-08T00:00:00,Citizens for O'Connor,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12321,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Hopkins for Chicago,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12247,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-20T00:00:00,Friends of Edward M. Burke,1500,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12341,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-22T00:00:00,8th Ward Democrats,300,25841,Paul,Williams,2016-01-07T00:00:00
12269,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-21T00:00:00,Illiois Senate Democratic Victory Fund,200,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12325,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-15T00:00:00,Friends of Carrie Austin,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12261,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-26T00:00:00,Friends of Jeffrey R. Tobolski,100,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12307,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-05-08T00:00:00,Friends of Robert Steele,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12274,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-23T00:00:00,Citizens for Sullivan,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12288,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-09-30T00:00:00,Citizens for Maldonado - Political Donation Fundraising event on 10/22/15,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12249,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-01T00:00:00,Friends of 45,150,22387,Dennis,O'Sullivan,2016-01-07T00:00:00
12223,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-01T00:00:00,Susana Mendoza (City Clerk),1000,27864,David,Dring,2016-01-06T00:00:00
12278,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Friends of Don Harmon,3000,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12318,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-03T00:00:00,Citizens to Elect Ron Sandack,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12320,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-20T00:00:00,Friends of Edward M. Burke,1500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12301,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-04-07T00:00:00,Friends of Michele Smith,500,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12265,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-23T00:00:00,Friends of Linda Chapa LaVia,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12286,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-09-30T00:00:00,Citizens for Joe Moore (49th Ward Ald) Reception on 10/19/15,250,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12281,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Citizens for Dan Cronin,375,29641,Dennis,O'Sullivan,2016-01-07T00:00:00
12388,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-09-16T00:00:00,Friends of Margaret Laurino,1000,26243,Kevin,Wolfberg,2016-01-08T00:00:00
12383,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-02T00:00:00,PROCO JOE MORENO,150,22716,Daniel,Shomon,2016-01-08T00:00:00
12381,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-06T00:00:00,Hopkins For Chicago,1000,22978,Jerry,Mickelson,2016-01-08T00:00:00
12403,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-02T00:00:00,Citizens for Timothy Schneider,125,27661,Jerome,Schain,2016-01-08T00:00:00
12405,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-05T00:00:00,Friends of Will Burns,150,26021,Robert,Molaro,2016-01-08T00:00:00
12382,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-09T00:00:00,Citizens for Patrick J. O'Connor,300,28141,William,Banks,2016-01-08T00:00:00
12387,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-08-04T00:00:00,Friends of Anthony Napolitano,500,26243,Kevin,Wolfberg,2016-01-08T00:00:00
12406,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-09T00:00:00,Friends of Edward Birle,300,26021,Robert,Molaro,2016-01-08T00:00:00
12401,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-20T00:00:00,Alderman Joe Moreno,200,27661,Jerome,Schain,2016-01-08T00:00:00
12386,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-05-21T00:00:00,Friends of John Damico,500,26243,Kevin,Wolfberg,2016-01-08T00:00:00
12361,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-01T00:00:00,None,0,29301,John,Suzuki,2016-01-08T00:00:00
12385,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-02-10T00:00:00,Niles Forward Party,500,26243,Kevin,Wolfberg,2016-01-08T00:00:00
12404,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-16T00:00:00,33rd Ward Democratic Organization,1500,27661,Jerome,Schain,2016-01-08T00:00:00
12402,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-13T00:00:00,27th Ward Regular Democratic,250,27661,Jerome,Schain,2016-01-08T00:00:00
12384,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-09T00:00:00,ED BURKE,100,22716,Daniel,Shomon,2016-01-08T00:00:00
12421,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-14T00:00:00,Friends of Leslie A Hairston,300,22796,Peter,Cassel,2016-01-08T00:00:00
12503,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-22T00:00:00,Friends of Margaret Laurino,250,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12445,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-09T00:00:00,Friends of Matt O'Shea,250,29824,Graham,Grady,2016-01-11T00:00:00
12461,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-16T00:00:00,Citizens for O'Connor,100,29864,Joseph,Gattuso,2016-01-11T00:00:00
12506,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-10T00:00:00,Hopkins for Chicago,250,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12502,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-22T00:00:00,Citizens for Deb Mell,250,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12501,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-21T00:00:00,Alderman Reilly,150,22582,Jan,Starr,2016-01-11T00:00:00
12443,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-09T00:00:00,Friends of Leslie Hairstron,250,29824,Graham,Grady,2016-01-11T00:00:00
12504,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-04T00:00:00,Citizens for Reilly,1500,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12444,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-21T00:00:00,Friends of Michele Harris,250,29824,Graham,Grady,2016-01-11T00:00:00
12507,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-14T00:00:00,Friends of Carrie Austin,500,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12462,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-11T00:00:00,Susan Mendoza for State Comptroller,150,27822,Carol,Stubblefield,2016-01-11T00:00:00
12442,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-06T00:00:00,Friends of Michele Smith,200,29824,Graham,Grady,2016-01-11T00:00:00
12505,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-10T00:00:00,Citizens for Pat Dowell,250,22753,Mary,Minaghan dba MKM Services,2016-01-11T00:00:00
12441,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-21T00:00:00,Citizens to Elect Emma Mitts,250,29824,Graham,Grady,2016-01-11T00:00:00
12481,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-03T00:00:00,Friends of Cesar Santoy,250,22916,Jorge,Perez,2016-01-11T00:00:00
12541,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-24T00:00:00,47th Ward Democratic Organizatoin,250,22844,Thomas,Murphy,2016-01-12T00:00:00
12570,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Friends of Leslie A Hairston,250,29957,Paul,Williams,2016-01-12T00:00:00
12521,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-27T00:00:00,CITIZENS FOR BEALE,500,28821,John,Doerrer,2016-01-12T00:00:00
12522,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-27T00:00:00,HOPKINS FOR CHICAGO,500,28821,John,Doerrer,2016-01-12T00:00:00
12563,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-05T00:00:00,18th Ward Democrats,200,29957,Paul,Williams,2016-01-12T00:00:00
12567,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-16T00:00:00,Friends of Will Burns,250,29957,Paul,Williams,2016-01-12T00:00:00
12566,2015-07-01T00:00:00,2015-09-30T00:00:00,2015-07-23T00:00:00,6th ward democratics,325,29957,Paul,Williams,2016-01-12T00:00:00
12564,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-17T00:00:00,Citizens to Elect David Moore,350,29957,Paul,Williams,2016-01-12T00:00:00
12542,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-23T00:00:00,23rd Ward Democratic Organization,250,27681,Robert,Markin,2016-01-12T00:00:00
12562,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-04-03T00:00:00,Citizens to elect Derrick Curtis,200,29957,Paul,Williams,2016-01-12T00:00:00
12568,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-13T00:00:00,Citizens for Deborah Graham,250,29957,Paul,Williams,2016-01-12T00:00:00
12523,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-27T00:00:00,FRIENDS FOR GARZA,200,28821,John,Doerrer,2016-01-12T00:00:00
12524,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-14T00:00:00,CITIZENS FOR AUSTIN,500,28821,John,Doerrer,2016-01-12T00:00:00
12565,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-22T00:00:00,8th Ward Democrats,300,29957,Paul,Williams,2016-01-12T00:00:00
12569,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Friends of Roderick Sawyer,250,29957,Paul,Williams,2016-01-12T00:00:00
12561,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-23T00:00:00,Citizens for Jason Ervin,250,29957,Paul,Williams,2016-01-12T00:00:00
12583,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-01T00:00:00,Susana Mendoza (City Clerk),1000,27862,MICHAEL,KASPER,2016-01-13T00:00:00
12582,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-15T00:00:00,Alderman Edward M. Burke,1500,27862,MICHAEL,KASPER,2016-01-13T00:00:00
12581,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-15T00:00:00,Alderman John Arena,500,27862,MICHAEL,KASPER,2016-01-13T00:00:00
12602,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-15T00:00:00,Friends of Will Burns,500,27041,Mark,Fary,2016-01-14T00:00:00
12625,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-29T00:00:00,Mattie Hunter,100,22383,Anne,Fredd,2016-01-14T00:00:00
12621,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-05T00:00:00,John Pope,100,30104,Sylvia,Michas,2016-01-14T00:00:00
12622,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-27T00:00:00,Patrick Daley Thompson,100,30104,Sylvia,Michas,2016-01-14T00:00:00
12601,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-14T00:00:00,5th Ward Democratic Organization,300,27041,Mark,Fary,2016-01-14T00:00:00
12624,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-06T00:00:00,Kim Foxx,750,22383,Anne,Fredd,2016-01-14T00:00:00
12623,2015-04-01T00:00:00,2015-06-30T00:00:00,2015-06-24T00:00:00,Alderman Walter Burnett,150,30104,Sylvia,Michas,2016-01-14T00:00:00
12652,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,"Friends of Walter Burnett, Jr. (General Contribution)",500,22952,Arnold,Harris,2016-01-15T00:00:00
12665,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-09T00:00:00,Friends of Ed Burke,1500,27903,Gery,Chico,2016-01-15T00:00:00
12662,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-23T00:00:00,Friends of Ramond Lopez,250,27903,Gery,Chico,2016-01-15T00:00:00
12643,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-09T00:00:00,Brian Hopkins for Chicago (Friend Sponsor),500,22952,Arnold,Harris,2016-01-15T00:00:00
12664,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-19T00:00:00,Friends of Will Burns,1500,27903,Gery,Chico,2016-01-15T00:00:00
12642,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-02T00:00:00,Kurt Summers for Chicago (Fall Reception Contribution,500,22952,Arnold,Harris,2016-01-15T00:00:00
12651,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Friends of Matt O'Shea (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12656,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Citizens for Danny Solis (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12658,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Kurt Summers for Chicago (General Contribution),250,22952,Arnold,Harris,2016-01-15T00:00:00
12647,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-21T00:00:00,Friends for Proco Joe Moreno (Fundraiser Sponsor),500,22952,Arnold,Harris,2016-01-15T00:00:00
12660,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-19T00:00:00,People to Elect Bobby Brutus,200,25242,Lenny,Asaro,2016-01-15T00:00:00
12646,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-14T00:00:00,Friends of Edward Burke (Annual Sponsors' Reception/Holiday Reception),1500,22952,Arnold,Harris,2016-01-15T00:00:00
12654,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Citizens for Tunney (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12659,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-22T00:00:00,Citizens for Michelle Harris (General Contribution),750,22952,Arnold,Harris,2016-01-15T00:00:00
12644,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-09T00:00:00,Citizens for Patrick O'Connor (Patron Sponsor),500,22952,Arnold,Harris,2016-01-15T00:00:00
12648,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-29T00:00:00,Friends of Raymond A Lopez (Reception Sponsor),500,22952,Arnold,Harris,2016-01-15T00:00:00
12663,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-01T00:00:00,47th Ward Democratic Organization,500,27903,Gery,Chico,2016-01-15T00:00:00
12641,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-14T00:00:00,Alderman Carrie Austin,250,30104,Sylvia,Michas,2016-01-15T00:00:00
12661,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-09-24T00:00:00,Friends of Ed Burke,503.86,27362,Marcus,Nunes,2016-01-15T00:00:00
12649,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-09T00:00:00,Chicago Latino Caucus Foundation (Gala Sponsor),3000,22952,Arnold,Harris,2016-01-15T00:00:00
12653,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Friends of Michelle Smith (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12645,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-14T00:00:00,8th Ward Regular Dem. Organization (Ald. M. Harris) 46th Annual Dinner Dance,500,22952,Arnold,Harris,2016-01-15T00:00:00
12650,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Friends of Roderick T Sawyer (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12657,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Citizens for Brendan Reilly (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12655,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-08T00:00:00,Friends of Patrick D. Thompson (General Contribution),500,22952,Arnold,Harris,2016-01-15T00:00:00
12684,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-02T00:00:00,Friends of Barbara McGowan,500,28082,Lindsey,Gayles,2016-01-16T00:00:00
12683,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-11-04T00:00:00,27th Ward Regular Democratic Organization,150,28082,Lindsey,Gayles,2016-01-16T00:00:00
12681,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-12T00:00:00,Friends of Carrie Austin,150,28082,Lindsey,Gayles,2016-01-16T00:00:00
12682,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-12-07T00:00:00,Preckwinkle for President,200,28082,Lindsey,Gayles,2016-01-16T00:00:00
12702,2015-10-01T00:00:00,2015-12-31T00:00:00,2015-10-02T00:00:00,Friends of Foxx,750,24622,Richard,Friedman,2016-01-18T00:00:00
